treatment,age,education,black,hispanic,married,nodegree,re74,re75,outcome
0,28.057044035173078,13,1,0,0,1,613.9596819167898,613.9596819167898,5749.284468291687
0,40.99097388751771,12,1,0,0,1,5373.844719334589,5373.844719334589,9463.676364028355
0,41.22191754518447,13,1,1,0,1,3062.099877178425,3062.099877178425,7958.462810056909
0,23.679016622225284,8,0,1,0,1,360.5771151402232,360.5771151402232,14249.074683227082
0,18.387878630031555,6,1,0,0,0,5650.715552043131,5650.715552043131,3083.729490650753
0,29.677466255343376,16,1,0,0,1,4270.998825990252,4270.998825990252,5508.616709581271
0,22.038195265069163,10,1,0,1,1,22.035922560849784,22.035922560849784,7345.523995400174
0,28.13421217877554,5,1,1,0,1,881.0689881775039,881.0689881775039,5755.886097943507
0,19.713113902185164,17,1,0,1,1,941.6693776421607,941.6693776421607,3545.700118807191
0,27.005539328182017,9,1,0,1,1,1845.324329202963,1845.324329202963,6241.191120448855
0,18.50420678165219,1,1,0,1,1,785.5009166570946,785.5009166570946,79.94443140588601
0,34.47402732825173,14,1,0,0,1,5275.775574736101,5275.775574736101,11085.002428790607
0,20.2801784739791,3,1,0,0,0,3630.456853272719,3630.456853272719,4907.094751520799
0,30.28882028587975,10,1,0,0,1,91.80188724165623,91.80188724165623,3021.5866065465716
0,14.881861734515848,12,1,0,0,1,3682.4322211791896,3682.4322211791896,774.8515525351186
0,31.24939085288553,12,1,0,0,1,9066.27391501576,9066.27391501576,2901.210691014141
0,17.268927445854395,14,1,0,0,1,2043.3209738476078,2043.3209738476078,4686.506229255308
0,27.089414455796074,13,1,0,1,1,603.0069170034233,603.0069170034233,8953.626573702257
0,33.18560778678389,15,1,0,0,1,6370.718129729142,6370.718129729142,4531.095252352721
0,23.400136811545764,9,0,0,1,0,3231.3657406438006,3231.3657406438006,10235.597411203762
0,16.766664714032537,8,1,0,0,1,1675.8649362540739,1675.8649362540739,5355.306718786848
0,28.974500057087372,8,1,0,0,1,1593.8825658362903,1593.8825658362903,7018.390769013582
0,18.272148808107616,14,1,0,0,1,994.3128729420707,994.3128729420707,1566.406500735979
0,21.76603520642217,8,1,0,0,1,337.034213439472,337.034213439472,4406.60507517338
0,27.123701275965818,12,1,0,0,1,6170.177653156214,6170.177653156214,3940.9253626998297
0,35.88540828886164,7,1,0,1,1,12255.250737245431,12255.250737245431,9625.568509410623
0,25.21242683039575,7,1,0,0,1,8755.892044693888,8755.892044693888,7526.270570788193
0,25.18286007876099,13,1,0,0,0,556.3349720999748,556.3349720999748,5084.425029738566
0,30.90010314898281,11,1,0,0,1,1628.9746505536605,1628.9746505536605,12696.370161824565
0,25.402975173383975,3,1,0,1,1,1035.4271887032085,1035.4271887032085,4463.825632660943
0,30.084241598663183,7,1,0,0,1,1260.3462656405075,1260.3462656405075,8152.381484138323
0,33.628268368503576,2,1,0,0,1,1170.783003590032,1170.783003590032,2645.9718064549847
0,22.378102797856005,8,0,0,0,1,7952.91232220138,7952.91232220138,7040.052297142802
0,-1.2000850713076439,9,1,0,0,1,8809.920230709722,8809.920230709722,-784.716611363378
0,18.456583251316268,8,1,0,0,1,123.98056153147859,123.98056153147859,5832.990355992277
0,34.66945608668242,13,1,0,0,1,2303.6901338475845,2303.6901338475845,4942.930573387448
0,24.729881748818766,11,1,0,0,1,3253.083735931841,3253.083735931841,412.88014001972806
0,22.286957832576807,17,1,1,0,0,846.3123082460263,846.3123082460263,3909.2696032878375
0,34.33427994562566,11,1,0,0,1,189.84584488846872,189.84584488846872,5497.739864549966
0,24.189400670160833,11,1,0,0,1,234.10371922669327,234.10371922669327,7068.6555627881435
0,8.259734354006753,10,1,0,0,1,4016.1849075356736,4016.1849075356736,2198.3724305159726
0,12.957583511933253,9,0,0,0,1,1363.0001681191443,1363.0001681191443,7710.265921234644
0,28.349184166535245,8,0,0,0,1,2491.48653070807,2491.48653070807,6291.747040500932
0,24.464872467242188,9,0,0,0,1,1142.235617395097,1142.235617395097,6107.762865353702
0,36.63725183063377,9,1,0,0,1,5062.142969273061,5062.142969273061,2648.2979660261217
0,19.133850529566587,9,0,0,0,1,294.1565110382687,294.1565110382687,5897.950904684305
0,22.523993903969643,11,1,0,0,1,46.33533964464782,46.33533964464782,5835.2158637546345
0,17.92397541551984,10,0,0,0,1,1746.2434778025745,1746.2434778025745,6445.7662866908195
0,20.83524657855638,8,0,0,1,0,1550.3480419550856,1550.3480419550856,5341.018009340622
0,9.86476878997101,7,0,0,0,1,50.53762644221922,50.53762644221922,1724.2342645385677
0,21.914522687595746,10,1,0,0,0,5299.873127026724,5299.873127026724,-2685.6076222218517
0,24.585049089840783,7,1,0,1,1,2317.7164617276558,2317.7164617276558,8799.401507186594
0,23.90935326027453,8,1,0,0,1,5509.026118187385,5509.026118187385,4496.948145346341
0,42.19642610986247,8,1,0,0,1,1835.6087886202715,1835.6087886202715,5047.450230103547
0,39.66787661741585,17,1,0,0,1,2899.792664392436,2899.792664392436,6218.615198100492
0,18.992804232311315,6,1,0,0,1,84.78689558065578,84.78689558065578,2496.94882300809
0,8.648506442779233,7,1,0,0,0,4592.536857348702,4592.536857348702,8118.383035200265
0,24.206397176547547,8,1,0,0,1,194.09379795640444,194.09379795640444,4852.833461911754
0,28.012081105364963,8,1,0,1,1,955.2895862945584,955.2895862945584,4352.924656425009
0,18.116127412937317,12,1,0,0,0,1901.8320237670896,1901.8320237670896,159.284792484631
0,18.512194928594216,9,1,0,0,0,869.9793878560922,869.9793878560922,-1908.1916513444612
0,37.66043975450026,6,0,0,1,1,182.25023908615987,182.25023908615987,4268.640097344707
0,22.93958743083757,14,1,0,0,1,3660.1342365684477,3660.1342365684477,8453.983698090517
0,30.29800148556591,10,1,0,0,0,1507.2560129040228,1507.2560129040228,7554.301066949738
0,17.55755441716444,11,1,0,0,1,4039.1585560876833,4039.1585560876833,6128.626593233298
0,24.544476330201658,11,1,0,1,1,819.8068784287127,819.8068784287127,4778.822326667057
0,22.309293170923898,6,1,1,0,0,1921.0233442309645,1921.0233442309645,4353.869354404397
0,19.597014089573698,9,1,0,1,1,1313.8815713948588,1313.8815713948588,4380.717903274594
0,34.24240329217354,12,1,0,0,1,1713.6485755984038,1713.6485755984038,9795.675845480804
0,13.888983922935887,8,0,0,0,1,10820.359570273811,10820.359570273811,9919.534411041459
0,27.400454604090317,10,0,0,0,1,1528.6761341295924,1528.6761341295924,2997.176830079645
0,22.15902675607601,11,1,0,0,1,2170.4242512565006,2170.4242512565006,5793.315121225716
0,28.318595856286993,5,1,0,0,1,9625.338433853643,9625.338433853643,1363.3800490003296
0,22.26738694225314,6,1,0,0,1,151.97257743971474,151.97257743971474,7991.5351296067565
0,31.937544495351514,3,1,0,0,0,1150.9987580498885,1150.9987580498885,1178.7583746093724
0,17.482379213982785,10,0,0,1,1,684.3706297596312,684.3706297596312,9217.618792666353
0,34.2604255334025,15,0,0,0,1,1804.6565156102477,1804.6565156102477,8160.733919915785
0,24.769578442604626,7,1,0,0,1,379.61226481728875,379.61226481728875,390.5401213092291
0,14.371979767879012,9,1,0,0,1,1851.1468881921116,1851.1468881921116,38.21064491728157
0,30.441723647222588,13,1,0,0,1,1032.4657294064302,1032.4657294064302,10678.130315829145
0,23.40920205185879,10,1,0,0,1,10330.137849325747,10330.137849325747,7056.924013360304
0,11.337296590883646,7,1,0,0,0,522.6227960708025,522.6227960708025,2976.469969399129
0,27.65974467007096,14,1,0,0,1,1873.7495377829518,1873.7495377829518,-1452.1594623737901
0,33.0527657222216,10,1,0,0,1,3472.6706377042024,3472.6706377042024,10787.96989332118
0,35.257085922881046,9,1,0,0,1,2771.7084143927996,2771.7084143927996,3799.7257022695685
0,21.973184939201868,9,1,0,0,1,1206.8380925098434,1206.8380925098434,4854.7217865144785
0,26.162544442605903,11,1,0,0,1,930.6290601289045,930.6290601289045,218.38123075363
0,25.404290742343292,8,1,0,0,1,1584.2295066726815,1584.2295066726815,5803.550988908062
0,36.91842105257083,14,1,0,0,0,217.65539105884693,217.65539105884693,6658.755014756388
0,18.516091341013464,13,1,0,0,1,1253.303177400853,1253.303177400853,5901.6964252138605
0,21.282724382363668,10,1,0,0,1,2730.2279087583593,2730.2279087583593,3285.527446685287
0,18.32223752440155,10,1,0,0,0,13440.168831208995,13440.168831208995,8876.141645534322
0,13.406795815096904,7,1,0,0,0,3000.343056095788,3000.343056095788,-1268.1140039070451
0,26.982297448416656,8,0,0,0,0,8794.308076252284,8794.308076252284,8049.737751882911
0,37.8103866542207,6,1,0,0,1,16.193319177032425,16.193319177032425,4089.728967254382
0,23.41212433187951,9,1,0,0,1,4450.340177599766,4450.340177599766,9284.051997901572
0,17.944827027654924,10,1,0,0,1,1870.6424681700435,1870.6424681700435,3019.4322184801895
0,26.49487761785655,5,1,0,0,1,2888.8762990169625,2888.8762990169625,3055.786146673794
0,29.712945430181247,12,1,0,0,1,1331.026975501861,1331.026975501861,4767.044466482573
0,23.749094900507423,7,1,0,1,0,1044.5957579999495,1044.5957579999495,4630.907981514154
0,36.22828265563342,11,1,0,1,0,1299.0175929002921,1299.0175929002921,1321.6722289079325
0,18.501104845699825,12,1,0,0,1,2737.6608079336906,2737.6608079336906,3980.6265938118286
0,22.704242907901097,13,1,0,0,1,2883.863833443699,2883.863833443699,4537.0486824421105
0,27.367903238743697,13,1,0,0,1,2409.518869621426,2409.518869621426,1690.541617739273
0,28.143710020942617,14,1,0,0,1,1567.6672103459036,1567.6672103459036,9133.032723298591
0,25.377824738385286,12,1,0,0,0,4583.930405112912,4583.930405112912,9180.675035367763
0,14.772640621142815,10,1,0,0,1,4781.044763300866,4781.044763300866,84.09394011549603
0,43.70409123365064,8,1,0,0,1,3836.398953319074,3836.398953319074,9741.980844721034
0,23.1122406796312,9,1,0,1,1,568.1202454804322,568.1202454804322,4315.222761507245
0,25.882140148677255,14,1,0,1,0,1380.036883268191,1380.036883268191,5847.023872321083
0,29.934088745383843,9,1,1,0,1,7233.001073794343,7233.001073794343,4214.514716609012
0,19.907957098803763,9,1,0,0,0,1886.2629665495765,1886.2629665495765,6011.537193037444
0,25.455411366966207,14,1,0,0,1,2215.488543966915,2215.488543966915,4003.113246791707
0,19.582478098773645,9,1,0,0,1,5156.454920160781,5156.454920160781,2101.3474308803843
0,28.324405931793848,7,1,0,1,1,8363.21352231052,8363.21352231052,10887.34953052444
0,22.791818811555444,13,1,0,0,1,8260.549663361766,8260.549663361766,7388.331759561767
0,27.149748218437345,7,1,0,0,0,883.539796760103,883.539796760103,6118.2635124799035
0,16.627701228115185,11,1,0,1,0,226.91441484313484,226.91441484313484,9746.78464770992
0,18.368668527950355,10,1,0,0,1,2196.980519942033,2196.980519942033,4848.200497548298
0,14.078874585145584,10,1,0,1,1,3584.3217297871406,3584.3217297871406,5657.095217078988
0,19.31575936539034,2,1,0,0,1,4385.442371022139,4385.442371022139,4857.723570753218
0,4.4118060504148815,12,1,0,0,1,3288.5628069514173,3288.5628069514173,694.0116924580075
0,22.543198354497385,9,1,0,0,1,278.728620264984,278.728620264984,2591.1804228038955
0,20.72607782429659,11,1,0,0,1,1221.155733547096,1221.155733547096,3555.6976630772524
0,26.207287709000557,11,1,0,0,1,17.927460262688296,17.927460262688296,8404.578486116407
0,25.356861795474316,10,1,0,0,0,4728.933687984737,4728.933687984737,9903.637326892605
0,35.05663814784856,8,0,0,1,0,267.9780832311701,267.9780832311701,9101.870731356179
0,45.754481478192886,8,1,0,0,1,2756.976665757149,2756.976665757149,8158.591241220126
0,34.10031210520508,9,1,0,0,0,1263.0249331915722,1263.0249331915722,3039.1953643172365
0,21.375139284999296,10,1,0,0,1,1856.87092710706,1856.87092710706,2336.7026946691453
0,21.05287400232088,8,1,0,1,0,1037.7153901956697,1037.7153901956697,-1991.3349722834791
0,31.94930433884572,12,1,0,0,1,4029.301891479549,4029.301891479549,8363.73766966356
0,11.533242443417342,9,1,0,0,1,1206.9640211312878,1206.9640211312878,1952.170142924495
0,22.478376590692168,7,0,0,0,0,3772.2013778855157,3772.2013778855157,1393.0248035853665
0,23.094776519649137,11,1,0,1,1,1451.2163114735397,1451.2163114735397,6165.090043094541
0,29.673051878550492,15,1,0,0,0,1574.8313600751262,1574.8313600751262,10473.200280179444
0,29.910930769126242,6,1,0,0,0,2364.5321828165315,2364.5321828165315,5894.205502618146
0,19.043515676855765,9,0,0,0,1,1713.3454739833157,1713.3454739833157,6616.5018067469755
0,21.685018706358527,13,1,0,0,1,2682.491789883071,2682.491789883071,6456.4812420934195
0,28.560834038661653,11,1,0,0,1,7497.619649515522,7497.619649515522,11007.464793272098
0,18.60863475264988,11,0,0,0,1,1347.3310116688253,1347.3310116688253,6979.9587682395695
0,34.648947478194266,10,1,0,1,1,3714.1909333683307,3714.1909333683307,10472.426407034705
0,29.873401867521927,2,1,0,0,1,6201.670215119102,6201.670215119102,7449.6690616820215
0,26.372076385558746,10,1,0,0,1,256.7750760667781,256.7750760667781,-3515.136124709148
0,28.127524786247356,11,1,1,0,0,2449.6145391961513,2449.6145391961513,5393.63193513271
0,21.2648750644736,13,1,0,0,0,378.9353235926276,378.9353235926276,4708.743284797236
0,19.98966862249905,7,1,0,0,1,4649.492788723345,4649.492788723345,8778.719605061862
0,21.60222227089023,15,1,0,0,0,1390.7070221678366,1390.7070221678366,5056.576699377863
0,28.999733538078797,9,1,0,1,1,2149.837740773772,2149.837740773772,3065.757811618406
0,26.60811984566923,8,1,0,0,1,2280.865359133518,2280.865359133518,11654.339753645741
0,21.61828432245832,7,1,0,0,0,2627.1469240287756,2627.1469240287756,5007.84227001871
0,30.996653946461244,13,1,0,0,1,11674.689782676665,11674.689782676665,10491.17615222217
0,23.608428621310768,6,1,0,1,0,2150.8238642138444,2150.8238642138444,1534.96355478749
0,19.453514035286656,11,1,1,1,0,4159.589777534947,4159.589777534947,6385.6592756472455
0,27.034732074388167,7,1,0,0,1,11268.058528397942,11268.058528397942,5876.336561038104
0,16.895763907017297,9,1,0,1,0,4326.733857882732,4326.733857882732,1836.8308066244585
0,11.50221000051439,5,1,0,1,1,5384.490062093446,5384.490062093446,4864.589076924668
0,24.959163395477887,12,1,0,0,0,136.47564140209747,136.47564140209747,5770.687959595529
0,19.74068965031293,9,1,0,1,1,627.38173858204,627.38173858204,3683.033423523228
0,22.966765178641204,11,1,0,0,0,3407.4853835927065,3407.4853835927065,3604.231068358038
0,17.266136654844402,9,1,0,0,0,6962.680840388148,6962.680840388148,6374.867749473009
0,34.67145711762056,11,1,0,0,1,195.87825450206904,195.87825450206904,7029.730313474153
0,19.708058048574895,9,1,0,0,1,4974.375057311783,4974.375057311783,3480.979492581653
0,21.54400497463352,12,1,0,0,1,618.7022993163822,618.7022993163822,7648.043920272443
0,28.023066140665875,11,0,0,0,1,1768.7593124482896,1768.7593124482896,5421.381444353651
0,13.987085613418536,10,1,0,0,0,5572.335277612847,5572.335277612847,1589.100948154292
0,13.395601814010366,7,1,0,0,1,564.4965320552222,564.4965320552222,4252.3163913173175
0,28.047622685547303,8,1,0,0,0,3195.325230167367,3195.325230167367,4516.64608652537
0,21.440418956302643,7,1,0,0,0,5306.268902120232,5306.268902120232,7224.96480342985
0,17.788039144846753,14,1,0,0,1,2956.615770354056,2956.615770354056,-4616.441892514181
0,29.82698538357856,12,0,0,0,1,85.04103481852295,85.04103481852295,4884.674620700789
0,18.504626727136056,10,1,0,0,1,3194.036932931172,3194.036932931172,1965.3636280235096
0,22.803901603608605,8,0,0,0,1,605.7264077750823,605.7264077750823,7339.648862450685
0,17.8309562562199,7,1,0,0,1,594.9669741032483,594.9669741032483,1345.3903393301186
0,27.42749748999859,10,1,1,0,1,1489.827075794769,1489.827075794769,-1409.0774972511072
0,35.65660954173419,15,1,0,0,1,4444.431381506585,4444.431381506585,3347.9618750315017
0,10.111680565343082,10,1,0,0,0,307.5276390113344,307.5276390113344,-1961.6448071471277
0,25.901261510005167,13,1,0,1,1,2000.2079251038426,2000.2079251038426,6848.720257529771
0,31.852707535090804,10,1,0,1,1,6599.592211101972,6599.592211101972,7016.155253926746
0,21.628178021553815,11,1,1,0,1,1975.7363450334171,1975.7363450334171,1598.3463576158656
0,15.951661005632918,8,1,0,0,0,1119.7880167390056,1119.7880167390056,1384.2607576876128
0,28.367708217019228,9,1,0,0,0,978.9961863102088,978.9961863102088,-2066.3325699912093
0,33.0132280270168,7,1,0,0,0,13312.17321767733,13312.17321767733,10356.80653835454
0,32.12417742116375,10,1,0,0,1,342.2428719858198,342.2428719858198,5900.751793684369
0,27.92727470331862,9,1,0,0,1,1591.7606871900173,1591.7606871900173,6800.601705716203
0,25.783309900869135,11,1,0,0,1,4153.750543229271,4153.750543229271,4253.159476862551
0,17.80789955692559,7,1,0,0,1,1100.5696594148685,1100.5696594148685,4628.755740738534
0,31.921959602751535,11,1,0,0,0,5580.106577053708,5580.106577053708,7098.9144991674775
0,31.47965450682006,10,1,1,0,0,2869.2720722462122,2869.2720722462122,9384.829219897323
0,15.895533450757863,10,1,0,0,1,1853.5146232652298,1853.5146232652298,4608.571783255142
0,27.91583782277193,11,0,0,1,1,7772.858756445993,7772.858756445993,7114.20408431681
0,30.222591004158282,9,0,0,0,1,1408.6669858580926,1408.6669858580926,4743.243244311168
0,32.056910176604056,18,1,1,0,1,10118.871686410546,10118.871686410546,8603.896261517344
0,24.400083046982235,11,1,0,1,1,224.9857468488519,224.9857468488519,2918.4963416627634
0,18.13945940683085,10,1,0,0,1,120.38356370580316,120.38356370580316,-744.3154435234528
0,20.98307056108764,12,1,0,1,1,256.0821970696787,256.0821970696787,1789.6508381875756
0,16.94200113235231,8,1,0,0,0,266.5674184273121,266.5674184273121,1721.3169979106788
0,24.59151467908014,8,1,0,0,1,792.2309598397595,792.2309598397595,7035.063543464658
0,23.024916827450475,12,0,0,0,1,1569.6858523186065,1569.6858523186065,3298.780623975623
0,42.16029136614966,12,1,0,0,1,5004.067647706709,5004.067647706709,6827.954282134289
0,32.15741713950506,13,1,0,1,1,1485.7790346550255,1485.7790346550255,5688.182420602033
0,32.75638453511277,5,1,0,0,1,406.04528825160054,406.04528825160054,3200.51025154102
0,28.77081992662183,9,1,0,0,1,94.4684315659326,94.4684315659326,9652.045680684307
0,22.061458826651855,10,1,0,0,1,2447.246647158367,2447.246647158367,5373.691511966628
0,22.79688032945541,12,1,1,0,1,789.1017321943656,789.1017321943656,-2839.95208382912
0,23.529045601467036,11,1,0,0,1,1343.4705266117007,1343.4705266117007,-776.6042960505629
0,26.505866181609072,7,1,0,0,0,831.0307200983332,831.0307200983332,5499.3674837991875
0,28.113358481787586,11,1,0,0,1,1560.0547241353486,1560.0547241353486,742.648597179269
0,25.005669021444174,10,1,0,0,0,10844.607669147832,10844.607669147832,8579.667313748236
0,22.675212181254935,10,1,0,0,1,10847.860263607661,10847.860263607661,7211.427686452315
0,20.247074956096125,6,1,0,0,1,3745.117578401293,3745.117578401293,3191.0913253716553
0,13.858809937733971,7,1,0,0,1,809.4455867476604,809.4455867476604,749.160823183264
0,35.26703332037321,15,0,0,0,1,5771.101869568534,5771.101869568534,9632.325821825698
0,42.64423654612331,12,1,0,0,1,32.18812460940687,32.18812460940687,4086.6611456883898
0,34.594694247426006,9,1,0,0,1,2168.90897237131,2168.90897237131,3925.1236802961876
0,14.92747499255403,9,0,1,0,0,6285.525744962652,6285.525744962652,2908.188317129214
0,31.296132557127134,16,1,0,1,1,1627.2769355531861,1627.2769355531861,8723.568975484106
0,33.19021041296653,10,1,0,0,1,843.7629300794522,843.7629300794522,5058.925726743669
0,21.772498411029137,9,1,0,0,1,2951.3760235405007,2951.3760235405007,4145.595196782201
0,28.91141791711223,7,0,0,0,1,5116.595232354359,5116.595232354359,8697.439914921397
0,21.349575739819045,9,1,0,1,0,3319.670551351659,3319.670551351659,274.2507627598043
0,37.23143195850992,4,1,0,0,0,873.8362586019215,873.8362586019215,1268.9397518208848
0,27.92296737772251,11,1,0,1,1,402.12714283482876,402.12714283482876,2469.7205991520445
0,17.662756069031612,13,1,0,0,1,959.8669813944896,959.8669813944896,4472.370825747942
0,30.358464784074705,13,1,0,0,1,464.5302911619576,464.5302911619576,676.7907176307781
0,33.47024538792198,7,1,0,1,1,9543.708113912578,9543.708113912578,5891.536056713882
0,26.585053209087004,3,0,0,0,0,1376.7290477877616,1376.7290477877616,8935.667953127195
0,28.835533533946148,11,1,0,0,0,10282.43942664904,10282.43942664904,5254.292415748729
0,24.441972566169618,13,1,1,0,0,2576.805036177467,2576.805036177467,3163.52905050346
0,15.925756374830131,5,1,0,0,1,3518.188694131689,3518.188694131689,8150.9947538221295
0,23.786129932635937,8,1,0,0,1,7216.908562293487,7216.908562293487,1147.5749518789262
0,29.184317063708463,11,1,0,0,0,15166.261940031663,15166.261940031663,3917.0960068387712
0,23.975785056134097,7,1,1,0,1,8930.80951903911,8930.80951903911,3384.6547605013693
0,31.406123413916728,4,1,0,0,1,1780.0931480381403,1780.0931480381403,4845.835811884508
0,21.862547510419326,7,1,0,1,1,3540.2687386998027,3540.2687386998027,3833.165851289313
0,22.38727338039338,8,1,0,0,1,1475.0905549041806,1475.0905549041806,9675.091717258592
0,31.648959983951237,4,1,0,0,0,2984.9700800431347,2984.9700800431347,4009.86002822706
0,26.77482013442436,13,1,0,1,1,2215.7618433373896,2215.7618433373896,2721.7262451432944
0,21.706227350755267,14,0,0,0,0,56.2535047861246,56.2535047861246,5120.052199874229
0,33.270443008068995,10,1,0,0,1,6027.923478290379,6027.923478290379,972.2576612570019
0,19.490114256395778,12,1,0,0,1,1322.6159642956507,1322.6159642956507,4088.3488984453843
0,19.18440832786121,5,1,0,0,1,1788.8494743326073,1788.8494743326073,2984.373226208247
0,2.3644095114874055,9,1,0,0,0,1268.2965467803922,1268.2965467803922,4758.793656249914
0,20.568251611380422,8,1,0,0,1,1980.5495949581393,1980.5495949581393,1980.120232327301
0,35.46973343137826,11,1,0,0,1,2057.8146468555856,2057.8146468555856,2304.505214831446
0,8.421658510620489,1,1,0,0,1,3002.4901517491594,3002.4901517491594,2488.3091580856553
0,17.38463887816626,9,0,0,0,1,1413.5917439530824,1413.5917439530824,4826.38754694334
0,28.51254844712136,11,1,0,0,0,776.7261158144969,776.7261158144969,7393.550470903622
0,7.041065808858178,10,1,0,0,0,1516.8156368768668,1516.8156368768668,-1860.010975274552
0,20.914411091921885,12,1,0,0,0,1163.8149347236688,1163.8149347236688,-1158.5411961766822
0,34.12690572488597,8,1,0,0,1,2519.3580596403663,2519.3580596403663,1787.1590609691707
0,41.34420641479191,1,1,0,0,1,3888.4502400808537,3888.4502400808537,2181.188285043925
0,27.32197252533626,13,1,1,0,1,3786.2015880897843,3786.2015880897843,6144.406653430382
0,17.588263854071062,12,1,1,1,1,6666.249887118975,6666.249887118975,864.7650874484971
0,17.31897009081374,14,1,0,0,1,689.8493915891714,689.8493915891714,5688.48147878402
0,26.15926375464723,10,1,0,1,0,2099.3395770970733,2099.3395770970733,474.7442851229889
0,27.24770656932079,11,1,0,0,1,2936.992375259896,2936.992375259896,5217.0232505328295
0,39.86343008046599,16,1,0,0,0,2173.826058477016,2173.826058477016,13417.697173879209
0,32.76643882029762,4,1,0,0,1,3070.628226016655,3070.628226016655,9140.686691519648
0,25.672851903107926,11,0,0,0,1,5840.764682476592,5840.764682476592,12394.05240466763
0,22.31834197392465,13,0,0,0,0,289.4477747199811,289.4477747199811,4468.0617568002435
0,49.11769367441768,10,0,0,0,1,1399.3488902521972,1399.3488902521972,13589.981991067853
0,30.01275839996716,10,0,0,1,1,2111.8040623355723,2111.8040623355723,8838.153348453632
0,19.64998629137964,5,1,0,1,0,2222.1985352724882,2222.1985352724882,4890.364224109857
0,23.20301661126818,14,1,0,1,0,36.95568319028111,36.95568319028111,2478.307605201134
0,17.980362079975198,13,1,0,1,1,2580.815503030711,2580.815503030711,1766.3037015419923
0,5.763603793196882,13,1,0,1,0,3570.8311454101513,3570.8311454101513,710.8196556255461
0,27.50120792965858,9,1,0,0,1,1481.1311729671495,1481.1311729671495,2888.847282030517
0,39.25963373245852,9,1,1,0,1,7336.266627437681,7336.266627437681,6027.837570731402
0,11.955542382021568,9,1,0,0,1,3422.2362838177546,3422.2362838177546,4946.3833957520355
0,25.44210076703214,15,1,0,0,1,2984.977337037572,2984.977337037572,8290.895059846618
0,19.344761766899225,9,1,0,0,1,689.0606617001223,689.0606617001223,-1475.987043589827
0,29.17202020455882,14,0,0,0,1,11906.735316349232,11906.735316349232,7582.772871098965
0,23.621358746203473,9,1,0,0,1,1876.8733475490405,1876.8733475490405,7470.76535028844
0,14.119562764659191,7,0,0,0,1,107.21310251239643,107.21310251239643,2420.826018603116
0,17.151170288402113,3,1,0,0,1,230.89499263760575,230.89499263760575,1818.6484374409545
0,18.35759574412634,11,1,0,0,1,1228.3008043195307,1228.3008043195307,1544.907737894936
0,35.75454566389766,12,1,0,0,0,126.44640657980663,126.44640657980663,8578.313130590144
0,35.346074215441206,6,1,0,0,1,553.6426075883464,553.6426075883464,2734.722031679892
0,22.50921690309842,14,0,0,0,1,3398.230412074834,3398.230412074834,9483.545671841372
0,34.82242746761077,5,1,0,0,1,1258.3575598619127,1258.3575598619127,7609.909772590872
0,23.614529284830606,12,1,1,0,0,1592.4062756178746,1592.4062756178746,-4138.333960729953
0,22.386697932398505,12,1,0,1,1,9156.158196993634,9156.158196993634,10838.008900238108
0,25.456942724409398,13,1,0,1,1,3112.056553097129,3112.056553097129,8786.84972881759
0,27.27860222898909,4,0,0,1,0,1035.119185247153,1035.119185247153,10073.390733705812
0,20.556441657079986,13,1,0,1,0,1250.0478232289604,1250.0478232289604,2621.4025019435076
0,25.174925937457783,9,1,0,0,1,8729.38763044138,8729.38763044138,6411.753244514227
0,31.298580045172187,8,1,0,0,1,1771.3473779801238,1771.3473779801238,4465.409964968207
0,26.036317113648376,12,1,0,0,0,1725.1738224333942,1725.1738224333942,3643.596966898322
0,25.34226321699456,12,1,0,0,1,964.0965057842976,964.0965057842976,9179.96336200301
0,28.95344171424636,4,1,0,0,0,1160.3432555582488,1160.3432555582488,6260.972620048968
0,30.333648486868874,6,1,0,0,1,4260.474270430884,4260.474270430884,6428.861028122494
0,24.49907345109662,13,1,0,0,0,5027.0603293096265,5027.0603293096265,5017.263235562288
0,21.20655154337481,11,1,0,0,1,837.4966178200922,837.4966178200922,10484.404451277795
0,26.51362642779388,10,1,0,0,1,8380.453424786121,8380.453424786121,4519.149823888668
0,12.248290161413605,7,1,0,0,0,1147.7738724138765,1147.7738724138765,1773.8259410986623
0,23.31742403596916,11,1,0,1,1,3714.189417588282,3714.189417588282,3160.47665279391
0,5.227520733485914,13,1,0,0,0,2892.512511323297,2892.512511323297,-3684.669474584708
0,11.593665732507995,16,1,0,0,0,90.40721168770634,90.40721168770634,4637.364866203729
0,10.390513204666314,8,1,1,0,1,5927.094457575047,5927.094457575047,4303.148139023006
0,33.37881393962441,12,1,0,1,1,2992.8499205450257,2992.8499205450257,7405.057498971384
0,25.1118545277546,15,1,0,0,0,2597.9249122584965,2597.9249122584965,9362.994499987451
0,14.903607814269323,5,1,0,0,0,2410.0613144965005,2410.0613144965005,-3022.7837175990203
0,28.928528347562853,15,1,0,0,1,3281.899056039691,3281.899056039691,8824.61521469328
0,32.90923583493215,10,1,0,1,1,258.2139719960219,258.2139719960219,7751.735276017422
0,29.06788444917899,10,1,0,0,0,4250.2486425709085,4250.2486425709085,7338.025117424058
0,23.49031897205931,8,1,0,0,1,1093.3079695465028,1093.3079695465028,3327.626804077652
0,26.859892947354936,8,1,0,0,1,1642.572433675998,1642.572433675998,6992.43327651043
0,32.21197226514186,7,0,0,1,1,126.53847359435946,126.53847359435946,9605.011365373732
0,21.246033298698755,7,0,0,0,0,444.2604606651925,444.2604606651925,7855.153137359085
